-75,-119.19,-117.31
-75,-118.38,-116.7
-75,-117.81,-117.5
-75,-118.85,-117.73
-75,-118.77,-116.93
-75,-118.92,-118.08
-75,-119.31,-118.96
-75,-119.46,-116.77
-75,-119.42,-117.85
-75,-119.42,-119.61
-75,-119.54,-117.85
-75,-120.11,-118.27
-75,-120.76,-120.03
83,-119.88,-117.96
83,-115.2,-113.05
83,-52.04,-52.769
83,-25.272,-24.735
83,20.287,19.367
83,35.895,36.125
83,63.2,62.548
83,73.248,73.209
83,82.413,81.339
83,95.835,96.219
83,101.01,102.24
83,109.91,110.06
83,113.48,112.56
83,118.46,118.85
83,119.84,121.26
83,123.72,122.41
83,124.6,123.68
83,127.05,127.36
83,128.32,126.4
83,127.82,126.78
83,129.43,129.2
83,129.51,129.01
83,130.31,128.7
83,130.08,130.08
83,131,130.7
83,131.42,129.66
83,131.81,132.23
83,131.31,131.39
83,132.38,130
83,132.11,130.5
83,131.62,131.39
83,131.65,130.93
83,131.54,131.31
83,131.58,133
83,131.77,130.58
83,131.35,130.16
83,131.12,131.96
83,131.12,131.19
83,131.81,130.96
83,131.65,132.42
83,132.31,131.5
83,131.85,130
83,132.15,132.69
83,132.23,131
83,131.81,130.81
83,131.96,133
83,131.88,132.11
83,131.96,131.31
83,131.39,131.58
83,131.77,131.69
83,131.88,130.27
83,132.19,132.42
83,131.65,132.08
83,132.04,130.66
83,131.69,130.62
83,131.04,131.81
83,131.5,129.85
83,131.5,131.46
83,131.69,132.69
83,132.15,131.23
83,131.62,130.35
83,131.46,132.61
83,131.27,131.31
83,132.08,130.5
83,131.81,132.42
83,132.42,131.58
83,132,131.12
83,132.5,132.61
83,132.61,131
83,132.19,130.54
83,132.23,132.19
83,131.92,131.65
83,131.96,130.43
83,130.89,132.04
83,132.15,131.39
83,132.08,130.5
83,132.04,131.96
83,132.04,132.31
83,131.65,131.12
83,131.96,131.23
83,131.42,132.31
83,131.92,130.66
83,132.04,131.39
83,131.46,132.46
83,131.96,130.93
83,131.31,130.66
83,131.62,133.19
83,131.42,131
83,132,130.77
83,131.5,131.85
83,131.92,131.92
83,131.65,131.39
83,131.62,132.04
83,131.77,130.89
83,131.23,129.7
83,131.46,132.73
83,131.27,131.31
83,131.5,131.08
83,130.96,131.23
83,131.69,131.42
83,131.65,130.5
83,131.77,131.54
83,131.54,132.04
83,131.96,129.85
83,131.96,131.16
83,131.27,132.19
83,131.92,131.12
83,131.62,130.93
83,131.39,132.42
83,131.85,131.12
83,131.19,130.77
83,131.73,133.03
83,131.35,131.31
83,132,130.73
83,131.69,131.77
83,132.46,131.46
83,132.54,131.35
83,132.31,133.03
83,132,132.15
83,131.62,131
83,132.04,133.38
83,131.65,132.11
83,131.77,131.54
83,131.04,131.5
83,131.88,131.85
83,131.77,130.27
83,131.96,131.69
83,131.96,131.96
83,131.81,130.58
83,131.77,130.62
83,131,132.31
83,131.96,131.58
83,132.23,131.04
83,131.88,132.8
83,132.42,130.85
83,131.73,130.73
83,131.96,132.88
83,131.5,131.69
83,132.19,130.81
83,131.88,131.62
83,132.46,131.96
83,132.84,131.19
83,132.11,132.8
83,132.46,131.77
83,131.54,130.66
83,132.04,132.92
83,131,131.69
83,131.54,131.42
83,130.89,131.42
83,131.62,132.15
26,132.15,131.04
26,124.29,124.25
26,114.67,114.82
26,97.063,93.65
26,90.505,84.676
26,77.773,74.321
26,71.982,69.451
26,62.395,60.861
26,59.634,57.256
26,58.521,54.341
26,53.958,49.202
26,53.076,47.4
26,50.89,44.677
26,50.391,43.373
26,49.126,41.878
26,48.589,41.417
26,48.205,41.187
26,44.447,39.615
26,44.946,39.347
26,44.524,38.311
26,44.639,38.119
26,44.831,37.583
26,44.255,37.467
26,44.562,37.007
26,44.677,36.931
26,44.831,37.122
26,43.258,37.429
26,43.297,37.506
26,43.795,36.969
26,44.179,36.892
26,43.105,36.662
26,43.297,36.317
26,43.412,36.816
26,43.297,36.547
26,43.718,36.317
26,43.91,36.547
26,43.795,36.125
26,42.99,36.777
26,43.297,36.931
26,43.45,36.969
26,43.335,36.585
26,43.91,36.279
26,43.757,36.279
26,43.987,36.24
26,42.913,36.202
26,42.951,36.24
26,43.335,36.24
26,43.68,36.585
26,44.179,36.432
26,43.834,36.317
26,44.217,36.777
26,44.025,36.777
26,44.14,36.547
26,44.409,36.585
26,44.485,36.509
26,44.409,36.355
26,42.76,36.24
26,41.954,35.895
26,41.801,36.202
26,42.146,36.125
26,42.836,36.279
26,43.373,36.164
26,43.143,36.7
26,43.565,37.199
26,43.642,36.816
26,42.415,36.777
26,42.798,36.739
26,43.067,36.394
26,43.718,36.279
26,43.603,36.355
26,42.798,36.125
26,42.951,36.394
26,43.335,36.394
26,43.642,36.355
26,42.568,37.007
26,42.951,37.007
26,43.028,36.739
26,40.957,36.662
26,41.571,36.509
26,42.184,36.624
26,42.184,36.47
26,43.258,36.202
26,42.836,36.087
26,43.143,36.164
26,43.91,36.47
26,43.642,36.47
26,42.683,36.777
26,42.606,37.199
26,43.834,36.624
26,43.527,36.624
26,42.453,36.432
26,42.875,36.279
26,42.913,36.317
26,42.184,36.049
26,42.223,36.01
26,42.836,36.47
26,42.951,36.355
26,42.031,36.816
26,42.606,36.739
26,42.76,36.854
26,40.766,36.624
26,41.302,36.47
26,40.919,36.394
26,41.264,36.087
26,41.034,36.087
26,41.533,36.394
26,41.878,36.279
26,41.111,36.509
26,41.533,36.394
26,41.187,36.585
26,41.724,36.854
26,41.072,36.739
26,41.417,36.547
26,41.571,36.585
26,41.417,36.317
26,41.494,36.049
26,42.146,36.279
26,41.149,36.355
26,40.689,36.01
26,41.111,36.394
26,42.3,36.624
26,41.993,36.662
26,42.683,36.739
26,42.836,36.931
26,42.913,36.509
26,43.718,36.509
26,43.757,36.47
26,42.875,36.432
26,42.683,36.317
26,43.143,36.202
26,42.338,35.934
26,42.683,36.547
26,43.067,36.125
26,43.718,36.279
26,43.642,36.739
26,42.338,36.7
26,41.839,36.585
26,41.379,36.7
26,41.724,36.47
26,42.376,36.432
26,43.028,36.049
26,43.22,36.317
26,41.916,37.046
26,41.916,37.928
26,42.031,37.544
26,42.453,37.467
26,42.951,37.774
26,42.836,37.583
26,41.954,37.046
26,42.415,37.161
-80,43.143,36.662
-80,43.412,36.7
-80,26.998,20.632
-80,-15.263,-19.482
-80,-46.403,-48.627
-80,-59.825,-62.088
-80,-79.882,-81.454
-80,-86.938,-87.168
-80,-98.827,-97.715
-80,-102.05,-101.32
-80,-109.53,-110.1
-80,-113.78,-112.82
-80,-115.7,-114.17
-80,-119.31,-119.15
-80,-121.57,-120.23
-80,-123.22,-120.88
-80,-124.25,-123.56
-80,-125.13,-123.37
-80,-125.71,-123.75
-80,-126.13,-125.17
-80,-126.75,-124.6
-80,-127.32,-124.83
-80,-127.86,-126.4
-80,-127.28,-126.55
-80,-127.44,-125.29
-80,-127.24,-125.94
-80,-126.86,-126.59
-80,-127.82,-125.29
-80,-127.05,-125.71
-80,-126.4,-126.21
-80,-127.36,-125.25
-80,-126.32,-126.02
-80,-126.21,-126.25
-80,-126.59,-125.06
-80,-126.52,-125.9
-80,-126.71,-126.9
-80,-127.13,-125.63
-80,-127.67,-126.78
-80,-127.74,-127.9
-80,-128.05,-126.4
-80,-127.59,-127.86
-80,-128.16,-128.51
-80,-128.51,-126.75
-80,-128.2,-126.98
-80,-128.32,-127.86
-80,-127.28,-125.75
-80,-127.47,-125.9
-80,-127.24,-127.36
-80,-126.94,-125.21
-80,-127.09,-125.21
-80,-127.13,-126.75
-80,-126.36,-124.6
-80,-126.28,-125.25
-80,-127.32,-126.78
-80,-126.59,-124.21
-80,-126.63,-124.94
-80,-127.44,-126.63
-80,-126.71,-123.83
-80,-127.93,-125.1
-80,-128.16,-126.44
-80,-128.2,-124.02
-80,-128.36,-125.25
-80,-128.39,-126.21
-80,-127.9,-124.14
-80,-127.55,-125.59
-80,-127.86,-126.78
-80,-127.17,-125.06
-80,-127.51,-125.98
-80,-126.78,-126.4
-80,-126.52,-124.9
-80,-127.36,-125.56
-80,-127.47,-125.59
-80,-126.67,-124.29
-80,-127.13,-125.1
-80,-127.82,-125.4
-80,-127.01,-124.25
-80,-127.4,-125.02
-80,-127.82,-125.44
-80,-126.98,-124.83
-80,-127.86,-125.75
-80,-127.63,-125.63
-80,-127.86,-124.94
-80,-127.67,-126.21
-80,-128.05,-126.32
-80,-127.51,-126.09
-80,-127.82,-127.01
-80,-128.05,-127.28
-80,-127.47,-126.09
-80,-127.24,-126.25
-80,-127.47,-127.59
-80,-127.9,-126.9
-80,-127.05,-126.32
-80,-126.78,-127.17
-80,-127.78,-125.86
-80,-126.21,-126.4
-80,-126.36,-127.05
-80,-126.86,-125.25
-80,-126.48,-126.13
-80,-126.94,-127.78
-80,-127.63,-126.36
-80,-127.13,-127.17
-80,-127.44,-128.13
-80,-128.47,-126.67
-80,-127.05,-126.67
-80,-127.97,-127.09
-80,-128.93,-126.02
-80,-127.55,-126.25
-80,-128.2,-127.21
-80,-128.09,-126.09
-80,-127.7,-125.36
-80,-128.01,-127.47
-80,-127.44,-125.25
-80,-126.78,-124.83
-80,-127.4,-127.05
-80,-126.98,-124.64
-80,-126.21,-124.71
-80,-127.47,-126.86
-80,-126.4,-124.29
-80,-125.52,-124.52
-80,-127.13,-127.01
-80,-126.63,-124.71
-80,-127.55,-125.63
-80,-128.39,-128.01
-80,-128.2,-125.82
-80,-127.93,-126.75
-80,-128.82,-128.01
-80,-128.09,-125.75
-80,-127.44,-126.98
-80,-128.39,-128.59
-80,-128.05,-126.78
-80,-127.51,-126.71
-80,-126.78,-127.24
-80,-127.4,-125.79
-80,-127.13,-125.98
-80,-126.59,-126.71
-80,-127.28,-125.48
-80,-126.82,-125.94
-80,-126.86,-126.28
-80,-127.32,-124.64
-80,-127.47,-125.52
-80,-126.94,-125.9
-80,-127.47,-124.67
-80,-128.28,-125.63
-80,-127.32,-126.02
-80,-128.47,-124.71
-80,-128.16,-125.52
-80,-127.47,-125.94
-80,-127.97,-124.98
-80,-128.2,-125.82
-80,-128.13,-126.86
-44,-127.36,-124.98
-44,-123.06,-120.8
-44,-114.43,-114.97
-44,-102.16,-102.16
-44,-92,-92.422
-44,-88.626,-89.086
-44,-82.682,-84.177
-44,-80.112,-81.263
-44,-76.085,-77.198
-44,-73.938,-74.015
-44,-72.634,-73.324
-44,-70.908,-72.135
-44,-69.374,-71.292
-44,-69.451,-69.451
-44,-68.569,-69.374
-44,-68.032,-68.799
-44,-67.495,-68.952
-44,-67.227,-68.722
-44,-66.728,-67.495
-44,-66.92,-67.534
-44,-66.958,-66.882
-44,-66.306,-67.035
-44,-67.227,-67.649
-44,-67.035,-67.879
-44,-66.69,-67.457
-44,-66.268,-66.69
-44,-66.115,-66.613
-44,-66.191,-66.268
-44,-65.693,-67.188
-44,-66.23,-67.457
-44,-65.501,-67.112
-44,-66.345,-66.69
-44,-66.345,-67.073
-44,-66.575,-66.69
-44,-66.46,-67.265
-44,-67.265,-67.495
-44,-66.191,-66.498
-44,-66.575,-66.69
-44,-65.884,-66.191
-44,-65.501,-66.728
-44,-65.539,-67.457
-44,-66.268,-68.185
-44,-65.156,-67.188
-44,-66.536,-66.843
-44,-65.961,-66.46
-44,-66.613,-66.345
-44,-66.306,-67.188
-44,-66.69,-67.342
-44,-66.076,-66.498
-44,-66.536,-66.843
-44,-66.038,-66.843
-44,-65.539,-66.613
-44,-66.153,-67.418
-44,-66.115,-67.188
-44,-66.115,-66.345
-44,-66.805,-65.961
-44,-66.805,-65.769
-44,-66.345,-65.923
-44,-66.69,-66.958
-44,-66.23,-67.802
-44,-65.616,-67.303
-44,-65.923,-67.303
-44,-65.693,-65.961
-44,-65.501,-66.767
-44,-66.23,-66.843
-44,-66.23,-67.15
-44,-66.613,-66.306
-44,-66.69,-66.498
-44,-66.958,-66.038
-44,-66.306,-66.613
-44,-66.498,-67.534
-44,-66.268,-67.457
-44,-65.731,-67.15
-44,-66.345,-66.115
-44,-65.808,-66.268
-44,-66.23,-66.076
-44,-66.115,-66.805
-44,-66.92,-67.38
-44,-66.421,-67.15
-44,-67.15,-66.882
-44,-66.038,-66.306
-44,-66.191,-66.498
-44,-65.654,-66.92
-44,-66.306,-67.265
-44,-65.578,-66.076
-44,-66.383,-66.421
-44,-66.268,-66.345
-44,-66.69,-66.958
-44,-66.345,-67.38
-44,-67.112,-68.032
-44,-66.153,-67.188
-44,-66.613,-66.575
-44,-65.884,-66.306
-44,-65.654,-66.115
-44,-65.846,-66.575
-44,-66.345,-67.418
-44,-65.846,-67.035
-44,-66.383,-66.843
-44,-66.651,-67.073
-44,-66.536,-66.575
-44,-66.613,-67.227
-44,-66.536,-67.418
-44,-66.536,-66.383
-44,-66.076,-65.654
-44,-66.038,-65.769
-44,-65.348,-66.076
-44,-66.268,-66.997
-44,-66.345,-67.994
-44,-66.421,-67.265
-44,-66.498,-67.495
-44,-66.92,-66.46
-44,-66.153,-66.536
-44,-66.536,-66.92
-44,-66.191,-67.418
-44,-65.654,-66.306
-44,-65.884,-66.92
-44,-65.808,-66.46
-44,-66.115,-66.843
-44,-66.038,-67.687
-44,-66.498,-67.188
-44,-66.153,-66.805
-44,-66.882,-66.153
-44,-66.383,-65.654
-44,-66.153,-66
-44,-66.115,-66.805
-44,-66.536,-67.534
-44,-65.309,-66.92
-44,-66.46,-67.073
-44,-65.846,-66.345
-44,-66.421,-66.69
-44,-66.383,-66.767
-44,-66.958,-67.112
-44,-66.383,-66.191
-44,-67.15,-66.536
-44,-66.115,-66.115
-44,-66,-67.303
-44,-66.115,-67.342
-44,-66.23,-67.61
-44,-66.115,-66.997
-44,-66.306,-66.268
-44,-66.575,-66.383
-44,-66.153,-66
-44,-66.268,-66.805
-44,-66.23,-67.418
-44,-66.191,-67.265
-44,-66.191,-66.767
-44,-66.153,-67.188
-44,-65.769,-66.843
-44,-66.345,-67.188
-44,-65.846,-66.843
9,-66.498,-66.421
9,-57.716,-57.984
9,-49.739,-49.624
9,-35.78,-36.547
9,-30.296,-30.603
9,-25.119,-25.848
9,-16.874,-17.602
9,-13.499,-14.419
9,-8.2068,-8.3602
9,-5.5607,-6.0976
9,-1.6874,-2.1859
9,-0.1534,-0.49854
9,0.84369,0.42185
9,2.9913,3.0296
9,3.7966,3.6816
9,4.6403,4.4485
9,5.6757,6.0592
9,5.7524,6.5194
9,6.2126,6.7495
9,6.9796,7.3248
9,7.3248,7.4782
9,7.5165,8.0917
9,7.5932,8.2451
9,8.2451,8.3985
9,8.4369,8.7053
9,8.2835,8.8971
9,8.7437,9.0121
9,8.8587,8.7437
9,8.9354,9.5874
9,9.1272,9.4723
9,9.1272,9.2039
9,9.2422,9.7024
9,9.1272,9.8175
9,9.2806,9.2806
9,9.5107,9.8942
9,9.434,9.549
9,9.6257,9.2422
9,9.7791,9.9325
9,9.4723,9.7024
9,9.7024,9.3956
9,9.6257,10.124
9,9.549,9.7791
9,9.6257,9.6641
9,9.6257,10.239
9,9.6641,10.163
9,9.7791,9.549
9,9.5874,10.354
9,9.6641,10.009
9,9.7408,9.7408
9,9.8175,10.201
9,9.8558,10.048
9,9.6257,9.7408
9,9.7408,10.316
9,9.6641,10.278
9,9.6641,9.8942
9,9.5107,10.239
9,9.6641,10.086
9,9.4723,10.201
9,9.6257,10.584
9,9.7791,10.239
9,9.6257,10.124
9,9.434,10.239
9,9.6641,10.201
9,9.434,10.124
9,9.7408,10.086
9,9.8558,10.048
9,9.5874,10.239
9,9.6257,10.163
9,9.9325,10.124
9,9.3956,10.201
9,9.6257,10.009
9,9.5874,10.048
9,9.3189,10.124
9,9.7408,9.8558
9,9.6257,9.9709
9,9.3189,10.278
9,9.5874,9.9709
9,9.6257,9.9709
9,9.2039,10.048
9,9.6257,9.7408
9,9.4723,9.9709
9,9.2039,10.201
9,9.6257,9.7024
9,9.549,9.9325
9,9.3573,10.201
9,9.6641,9.8175
9,9.8175,9.8175
9,9.5107,10.124
9,9.8175,9.7024
9,9.7024,9.9709
9,9.3956,10.086
9,9.6257,9.9325
9,9.8175,9.7408
9,9.8558,9.549
9,9.5874,9.8942
9,9.6641,9.9709
9,9.7024,9.9325
9,9.5107,10.086
9,9.7408,9.7408
9,9.7791,9.8942
9,9.3573,10.163
9,9.6641,9.8942
9,9.6641,9.9709
9,9.5874,10.009
9,9.549,10.009
9,9.6257,10.048
9,9.2039,10.048
9,9.6257,9.7791
9,9.8175,10.009
9,9.4723,10.048
9,9.6257,9.7024
9,9.7024,10.048
9,9.3189,9.9325
9,9.7408,9.6257
9,9.6641,10.316
9,9.3573,10.163
9,9.6257,9.7791
9,9.7408,10.239
9,9.1655,10.048
9,9.6641,9.8175
9,9.434,10.163
9,9.2039,9.9709
9,9.549,9.5874
9,9.6257,10.354
9,9.2039,9.8942
9,9.5107,9.8175
9,9.5107,10.086
9,9.6257,9.8558
9,9.434,9.7024
9,9.549,10.163
9,9.6257,9.7408
9,9.3956,9.549
9,9.5107,10.124
9,9.7791,9.8558
9,9.7024,9.5874
9,9.8942,10.009
9,9.9325,9.7791
9,9.7408,9.7408
9,9.7408,10.048
9,9.8558,10.009
9,9.4723,9.6641
9,9.7791,10.163
9,9.7791,9.9709
9,9.3189,9.9709
9,9.7024,10.048
9,9.6257,10.048
9,9.2806,9.9709
9,9.7408,10.316
9,9.8175,10.124
9,9.2422,10.048
92,9.6641,10.163
92,9.7408,10.048
92,39.308,40.19
92,55.262,55.99
92,80.764,80.572
92,90.773,90.045
92,99.249,98.098
92,112.98,113.28
92,117.27,117.35
92,125.67,124.21
92,129.24,127.51
92,133.84,133.53
92,135.8,134.53
92,139.17,138.33
92,141.01,140.36
92,141.82,140.09
92,143.58,143.77
92,144.04,143.7
92,144.62,143.47
92,144.54,144
92,145.08,145.04
92,145.54,143.66
92,146.11,146.65
92,145.65,145.34
92,146.69,143.81
92,146.34,146.27
92,146.42,144.85
92,146.53,144.62
92,146.38,146.99
92,146.73,145.69
92,146.34,145.84
92,146.57,147.15
92,146.57,145.88
92,147.11,145.54
92,147.34,146.65
92,146.38,145.8
92,147.15,146.69
92,146.07,145.92
92,147.19,145.38
92,147.3,147.99
92,146.76,146.99
92,146.61,146.15
92,146.99,147.84
92,146.88,145.46
92,146.76,145.27
92,146.8,147.3
92,146.34,145.69
92,147.03,147.07
